0.12-0.008,0.12-0.0084,0.12-0.0089,0.12-0.0093,0.12-0.0097,0.12-0.0102,0.12-0.0106,0.12-0.011,0.12-0.0115,0.12-0.0119,0.12-0.0123,0.12-0.0128,0.12-0.0132,0.12-0.0136,0.12-0.0141,0.12-0.0145,0.12-0.0149,0.12-0.0154,0.12-0.0158,0.12-0.0162,0.12-0.0167,0.12-0.0171,0.12-0.0175,0.12-0.018,0.12-0.0184,0.12-0.0188,0.12-0.0193,0.12-0.0197,0.12-0.0201,0.12-0.0206,0.12-0.021
-60.657491064356385,-60.95449251162279,-61.18938543609007,-61.36256866360936,-61.5153185461788,-61.65935157876698,-61.79560269358506,-61.92495298912003,-62.046158055651105,-62.150425481235075,-62.25153308987362,-62.34869624240837,-62.442192345567825,-62.53227582915987,-62.6191627648642,-62.70306398791467,-62.784179866139496,-62.86270204357248,-62.9388281590381,-63.01240902123573,-63.07953630314527,-63.14526521289616,-63.209234536613046,-63.271527130876166,-63.332217310092815,-63.3913737178937,-63.449057019764766,-63.50531726046379,-63.560193021051745,-63.613698638703696,-63.665810131551055
-60.66148863534335,-60.9573084340459,-61.19115319198675,-61.36376306353299,-61.51630614667985,-61.66017323858347,-61.796289134016455,-61.92552734143243,-62.046588838231855,-62.15075615952683,-62.251833889046935,-62.34897075564209,-62.44244353551366,-62.5325061138423,-62.61937423438624,-62.70325835663213,-62.78435847610175,-62.862865877033805,-62.93897778075116,-63.0125348295357,-63.079647402628645,-63.14537223180639,-63.20933793171646,-63.271627334882965,-63.332314752460036,-63.39146882914688,-63.449150252544854,-63.505409127406516,-63.56028413295259,-63.613789812111605,-63.665902528275765
-60.665480791095554,-60.96011768204398,-61.192911906213226,-61.364950869841245,-61.517288038628294,-61.66098993802132,-61.79697124872238,-61.9260979041512,-62.04701595699333,-62.151084143893364,-62.25213222449093,-62.34924301214922,-62.442692655859354,-62.53273449905641,-62.61958395980248,-62.70345112386731,-62.784535616282746,-62.86302836286354,-62.93912616815397,-63.01265945581738,-63.079757539103355,-63.14547833078466,-63.20944044711931,-63.271726696910484,-63.33241138832709,-63.39156316746854,-63.44924274441477,-63.50550028433671,-63.56037456531672,-63.61388033728399,-63.66599431182464
-60.669467333224404,-60.96292013684713,-61.19466153628787,-61.36613205940281,-61.518264205675685,-61.661801665796986,-61.79764903028773,-61.92666467294195,-62.04743941860268,-62.151409438505475,-62.252428100323684,-62.34951301593706,-62.44293971046003,-62.53296098847817,-62.61979194458736,-62.703642292880566,-62.78471128972784,-62.863189503906916,-62.93927332393486,-63.01278290491484,-63.07986671573347,-63.14558351278509,-63.209542085558645,-63.27182521946905,-63.33250721996442,-63.39165673487098,-63.44933449710262,-63.50559073265976,-63.56046431916733,-63.61397021476199,-63.66608548207579
-60.67344806450662,-60.96571568067221,-61.196402040600425,-61.367306609662414,-61.5192346319515,-61.662608411025715,-61.7983224716311,-61.92722764374935,-62.04785922991183,-62.151732047682906,-62.25272152079831,-62.349780771135826,-62.443184703283166,-62.53318558588657,-62.61999819231008,-62.70383186701966,-62.78488549956303,-62.863349303083446,-62.93941925085011,-63.01290518169728,-63.07997493572523,-63.14568778080352,-63.20964284981316,-63.27192290511086,-63.33260224968496,-63.391749533410035,-63.44942551238162,-63.505680473828406,-63.56055339557813,-63.61405944514189,-63.666176038969446
-60.67742278889894,-60.96850419672791,-61.1981333784094,-61.368474498638044,-61.520199302060504,-61.66341016321905,-61.79899156600252,-61.927786812794956,-62.048275397955514,-62.1520519758925,-62.253012490301174,-62.35004628199701,-62.443427638407044,-62.533408295162154,-62.62020270663325,-62.704019849718456,-62.78505824899377,-62.86350776338581,-62.93956395172287,-63.01302629106826,-63.080082202326174,-63.145791137876714,-63.209742742702346,-63.27201975642918,-63.332696479843335,-63.39184156518427,-63.4495157920693,-63.50576950934191,-63.560641795672524,-63.61414802907423,-63.666265982507035
-60.681391311552574,-60.971285569219695,-61.19985550983925,-61.36963570491814,-61.5211582010801,-61.664206912282374,-61.799656306981134,-61.92834217657519,-62.04868792994929,-62.15236922774635,-62.2533010133502,-62.35030955289178,-62.44366852001926,-62.53362912028563,-62.62040549131156,-62.70420624449567,-62.785229541303785,-62.863664887878755,-62.939707429442166,-63.01314623796506,-63.080188518824315,-63.1458935870815,-63.20984176708571,-63.27211577605752,-63.33278991283504,-63.39193283233419,-63.44960533802665,-63.50585784074525,-63.560729520622765,-63.61423596726296,-63.66635531275031
-60.68535343882746,-60.97405968335456,-61.201568395877565,-61.37079020765877,-61.52211131455765,-61.664998648512444,-61.80031668847294,-61.928893731859176,-62.04909683328756,-62.152683807999985,-62.25358709459316,-62.35057058830938,-62.443907352415195,-62.53384806533644,-62.62060655019042,-62.70439105495363,-62.78539937985389,-62.863820679697994,-62.93984968696185,-63.013265027357974,-63.08029388854732,-63.14599513153397,-63.20993992586195,-63.27221096666886,-63.33288255109567,-63.39202333704144,-63.449694152157385,-63.50594546962832,-63.56081657164914,-63.61432326046457,-63.66644402982043
-60.689308978306244,-60.97682642534567,-61.203271998372074,-61.37193798658079,-61.52305862850784,-61.66578536259489,-61.80097270470847,-61.92944147568664,-62.049502115541586,-62.15299572155054,-62.25387073880594,-62.35082939285551,-62.44414413999653,-62.53406513449137,-62.620805887204696,-62.704574284777024,-62.78556776808085,-62.8639751420491,-62.939990727299595,-63.01338266424956,-63.08039831486164,-63.146095774388655,-63.21003722196816,-63.27230533097483,-63.332974397100124,-63.392113081527995,-63.4497822364071,-63.506032397625134,-63.56090295001918,-63.61440990948731,-63.66653213389707
-60.693257738808,-60.979585682416854,-61.2049662800276,-61.373079021966944,-61.52400012940994,-61.66656704560171,-61.8016243502405,-61.92998540536579,-62.04990378445746,-62.15330497343493,-62.25415195089086,-62.35108597125075,-62.44437888726975,-62.53428033202311,-62.621003506377335,-62.70475593773167,-62.78573470949619,-62.86412827820645,-62.940130553535866,-63.01349915367399,-63.08050180117175,-63.146195518837736,-63.210133658379014,-63.272398871724974,-63.33306545336181,-63.39220206805544,-63.449869592762546,-63.50611862641302,-63.56098865704679,-63.614495915190254,-63.66661962521756
-60.69719953040176,-60.9823373428069,-61.206651204402924,-61.37421329465897,-61.52493580420512,-61.66734368898877,-61.802271619941735,-61.930525518471214,-62.05030184795409,-62.153611568828055,-62.25443073587499,-62.35134032832896,-62.44461159884465,-62.5344936622989,-62.62119941181809,-62.70493601766329,-62.78590020768506,-62.864280091512114,-62.94026916881292,-63.013614500696285,-63.08060435091928,-63.14629436811023,-63.210229238106024,-63.27249159170591,-63.33315572243192,-63.39229029892415,-63.4499562232508,-63.50620415771184,-63.561073694091526,-63.61458127848257,-63.666706504075975
-60.70113416441972,-60.985081295773774,-61.20832673590755,-61.37534078605468,-61.52586564029371,-61.6681152845933,-61.8029145090025,-61.93106181284174,-62.05069631412114,-62.15391551304099,-62.25470709890847,-62.351592469035744,-62.44484227943288,-62.534705129779134,-62.62139360772221,-62.705114528496296,-62.78606426630509,-62.86443058537481,-62.94040657633381,-63.01372871041165,-63.08070596758225,-63.146392325471226,-63.21032396419673,-63.27258349374061,-63.3332452068986,-63.39237777647255,-63.450042129938545,-63.50628899328324,-63.56115806255775,-63.61466600032263,-63.666792770822305
-60.705061453470265,-60.987817431598636,-61.209992839798346,-61.37646147810498,-61.52678962553245,-61.66888182463131,-61.80355301292841,-61.931594286578346,-62.051087191217015,-62.15421681151921,-62.2549810452628,-62.35184239842684,-62.445070933846466,-62.53491473901598,-62.62158609836917,-62.705291474232546,-62.78622688908525,-62.86457976326882,-62.940542779361394,-63.01384178794472,-63.08080665467424,-63.146489394221064,-63.21041783973395,-63.272674580687635,-63.33333390938626,-63.39246450307635,-63.45012731493129,-63.506373134929845,-63.56124176389386,-63.614750081717226,-63.66687842586158
-60.7089812114507,-60.990545641589726,-61.21164948217619,-61.37757535331091,-61.52770774823175,-61.66964330169513,-61.804187127538064,-61.932122938042006,-62.05147448766679,-62.15451546984079,-62.25525258032923,-62.35209012166659,-62.44529756699634,-62.53512249465202,-62.62177688812135,-62.705466858950196,-62.786388079824725,-62.86472762873295,-62.94067778121735,-63.01395373844889,-63.080906415743655,-63.1465855776946,-63.21051086783499,-63.27276485544034,-63.33342183255478,-63.392550481147794,-63.4502117803726,-63.50645658449452,-63.56132479959151,-63.61483352372077,-63.66696346965303
-60.712893253559734,-60.9932658180861,-61.213296629982445,-61.37868239472065,-61.528619997152894,-61.67039970875081,-61.80481684896071,-61.93264776585159,-62.05185821206015,-62.154811493714625,-62.25552170961704,-62.35233564402638,-62.44552218389091,-62.53532840141889,-62.621965981422804,-62.70564068680246,-62.786547842391805,-62.86487418536947,-62.9408115852812,-63.014064567105564,-63.081005254372876,-63.14668087926043,-63.21060305165092,-63.27285432092618,-63.33350897909877,-63.39263571313494,-63.4502955284434,-63.506539343859615,-63.56140717118484,-63.61491632743447,-63.66704790270919
-60.71679739630974,-60.99597785446123,-61.214934250995405,-61.37978258592648,-61.52952636150529,-61.671151039135566,-61.805442173633914,-61.93316876888175,-62.05223837314932,-62.1551048889787,-62.25578843875197,-62.3525789708831,-62.4457447896346,-62.53553246413591,-62.622153382797954,-62.70581296201644,-62.78670618072274,-62.86501943684308,-62.94094419498932,-63.014174279123466,-63.08110317417754,-63.146775302320115,-63.21069439436581,-63.272942980105924,-63.333595351746865,-63.3927202015209,-63.450378561361184,-63.5066214149462,-63.56148888024971,-63.61499849400557,-63.66713172559514
-60.72069345753871,-60.998681645126446,-61.21656231382666,-61.38087591106174,-61.53042683094363,-61.671897286555264,-61.80606309830122,-61.93368594626076,-62.05261497984701,-62.15539566159829,-62.25605277347451,-62.35282010771762,-62.44596538942644,-62.535734687708775,-62.62233909685036,-62.705983688891926,-62.78686309882067,-62.86516338687986,-62.941075613833995,-63.01428287973791,-63.08120017880576,-63.146868850307435,-63.210784899195986,-63.27303083597297,-63.33368095326097,-63.39280394882313,-63.450460881379314,-63.50670279971335,-63.56156992840295,-63.61508002462652,-63.667214938927614
-60.724581256422006,-61.00137708553423,-61.21818078791736,-61.38196235479779,-61.5313213955651,-61.6726384450818,-61.80667962000983,-61.93419929736844,-62.052988041224296,-62.15568381766425,-62.2563147196383,-62.353059060113246,-62.446183988558616,-62.53593507712819,-62.62252312826145,-62.70615287180027,-62.787018600754486,-62.86530603926625,-62.94120584536246,-63.01439037421011,-63.08129627193734,-63.14696152668766,-63.21087456938931,-63.273117891552566,-63.33376578643556,-63.39288695759268,-63.45054249078629,-63.50678350015739,-63.561650317301606,-63.61516092053425,-63.66729754337421
-60.72846061348383,-61.00406375966651,-61.21978964353448,-61.383041902340885,-61.53221004590655,-61.673374509150555,-61.80729173610824,-61.934708821833986,-62.05335756650858,-62.155969363391236,-62.2565742832085,-62.35329583375423,-62.44640059241505,-62.536133637468545,-62.62270548178928,-62.70632051518316,-62.78717269065779,-62.86544739784806,-62.94133489317594,-63.014496767826444,-63.08139145728306,-63.147053334956794,-63.210963408224444,-63.27320414990114,-63.33384985409693,-63.392969230413534,-63.45062339190504,-63.50686351831118,-63.561730048642175,-63.61524118300936,-63.66737953965255
-60.73233135060843,-61.00674099617438,-61.22138885176691,-61.38411453942908,-61.53309277294166,-61.67410547355781,-61.80789944424392,-61.93521451953389,-62.05372356508149,-62.15625230511601,-62.25683147026021,-62.35353043442425,-62.44661520647003,-62.53633037388663,-62.62288616226732,-62.706486623551505,-62.787325372727764,-62.8655874665294,-62.94146276092872,-63.014602065897776,-63.08148573858391,-63.14714427864085,-63.211051419010126,-63.27328961410556,-63.333933159102536,-63.39305076990186,-63.450703587092185,-63.50694285624339,-63.561809124159915,-63.61532081337536,-63.66746092852949
-60.73619329105107,-61.00940820117628,-61.222978384521575,-61.38518025232912,-61.533969568078064,-61.67483133345814,-61.80850274236095,-61.935716390589796,-62.05408604647678,-62.15653264929571,-62.2570862869768,-62.35376286800491,-62.44682783628676,-62.53652529162028,-62.62306517460319,-62.70665120148427,-62.78747665122412,-62.86572624927172,-62.94158945232719,-63.01470627375871,-63.08157911961035,-63.14723436129513,-63.21113860508447,-63.27337428728243,-63.334015704340246,-63.39313157870532,-63.45078307873737,-63.507021516057804,-63.56188754562807,-63.61539981299794,-63.66754171082031
-60.74004625944871,-61.01206484885435,-61.224558214519426,-61.3862390278333,-61.534840423154535,-61.67555208436183,-61.80910162869768,-61.93621443536637,-62.05444502037829,-62.15681040250612,-62.25733873964838,-62.353993140474245,-62.44703848751599,-62.5367183959871,-62.62324252377747,-62.706814253627336,-62.78762653046801,-62.86586375009278,-62.941714971128945,-63.01480939676692,-63.08167160416162,-63.14732358650351,-63.21122496981426,-63.27345817257741,-63.33409749272769,-63.39321165950239,-63.450861869262546,-63.50709949989259,-63.56196531485716,-63.615478183284196,-63.6676218873879
-60.74389008183047,-61.014710473192984,-61.22612831529143,-61.38729085325625,-61.535705330438084,-61.6762677221323,-61.80969610178439,-61.93670865446918,-62.054800496617794,-62.15708557143997,-62.257588834670166,-62.35422125790527,-62.44724716589465,-62.53690969238317,-62.62341821484248,-62.706975784692375,-62.787775014840996,-62.86599997306568,-62.94183932114182,-63.01491144030243,-63.08176319606495,-63.14741195787773,-63.211310516594246,-63.273541273164525,-63.334178527211556,-63.393291015001665,-63.45093996112128,-63.507176809919606,-63.5620424336943,-63.61555592568189,-63.66770145914202
-60.74772458562781,-61.01734466072171,-61.22768866117445,-61.38833571643183,-61.536564282621086,-61.67697824298345,-61.8102861604409,-61.9371990487426,-62.05515248517297,-62.15735816290527,-62.257836578540925,-62.35444722646448,-62.44745387724445,-62.53709918628174,-62.62359225292107,-62.7071357994557,-62.787922108783974,-62.86613492231788,-62.94196250622302,-63.01501240976692,-63.0818538991749,-63.147499479056684,-63.21139524884645,-63.27362359224545,-63.334258810766904,-63.39336964794118,-63.451017356798076,-63.507253448343725,-63.56211890402245,-63.61563304167871,-63.66778042703847
-60.751549599684424,-61.01996704414139,-61.22923922730706,-61.38937360570988,-61.53741727281838,-61.67768364347709,-61.810871803774276,-61.93768561926766,-62.05550099616529,-62.157628183823576,-62.2580819778614,-62.35467105241038,-62.44765862747051,-62.537286883231985,-62.62376464320544,-62.70729430275717,-62.78806781679612,-62.866268602030196,-62.94208453027818,-63.01511231058303,-63.081943717372646,-63.147586153705745,-63.211479170019494,-63.27370513304887,-63.3343383463965,-63.39344756108774,-63.45109405880772,-63.50732941740213,-63.56219472775971,-63.61570953280157,-63.66785879207834
-60.75536495426596,-61.022577296726936,-61.23077998962539,-61.390404509952994,-61.53826429456437,-61.6783839205203,-61.81145303117642,-61.93816836735995,-62.055846039857954,-62.15789564122836,-62.25832503933275,-62.35489274209207,-62.44786142256003,-62.53747278885769,-62.623935390955936,-62.70745129949908,-62.78821214343388,-62.866401016435844,-62.94220539726047,-63.01521114819367,-63.08203265456524,-63.14767198551606,-63.21156228358792,-63.27378589882981,-63.33441713713016,-63.39352475723626,-63.45117006969458,-63.50740471936366,-63.56226990685866,-63.61578540061583,-63.66793655530724
-60.75917048106936,-61.02517512741299,-61.2323109248588,-61.39142841853335,-61.53910534181012,-61.679079071362814,-61.81202984232175,-61.93864729456749,-62.05618762665378,-62.158160542263296,-62.25856576975501,-62.355112301947756,-62.44806226858092,-62.53765690885605,-62.624104501499886,-62.70760679464503,-62.78835509330992,-62.8665321698195,-62.94232511116972,-63.01530892806132,-63.08212071468497,-63.14775697820388,-63.211644593051496,-63.27386589286893,-63.334495186024085,-63.3936012392091,-63.45124539203195,-63.507479356528115,-63.56234444330565,-63.615860646724634,-63.668013717814546
-60.76296601323206,-61.02776027647989,-61.233832010525596,-61.392445321329404,-61.53994040892043,-61.67976909359442,-61.81260223716482,-61.939122402668616,-62.05652576709317,-62.15842289418066,-62.25880417602551,-62.355329738503336,-62.44826117168046,-62.53783924899636,-62.624271980230425,-62.707760793218874,-62.78849667109208,-62.8666620665163,-62.9424436760515,-63.01540565566737,-63.08220790168863,-63.14784113550988,-63.2117261019346,-63.273945118471936,-63.3345724961602,-63.39367700985541,-63.45132002842143,-63.50755333122559,-63.562418339120114,-63.61593527276819,-63.66809028073262
-60.766751385340825,-61.030332511767355,-61.235343224928634,-61.393455208722656,-61.54076949067091,-61.68045398514231,-61.81317021593798,-61.93959369366987,-62.05686047185202,-62.158682704339626,-62.25904026513739,-62.35554505837097,-62.44845813808397,-62.53801981511881,-62.624437832605324,-62.70791330030359,-62.78863688150243,-62.866790710910934,-62.94256109599625,-63.015501336511406,-63.08229421955688,-63.1479244611985,-63.211806813785536,-63.27402357896886,-63.33464907064552,-63.39375207205051,-63.45139398149221,-63.50762664581583,-63.56249159635392,-63.61600928042304,-63.66816624523611
-60.77052643344041,-61.032891625352214,-61.23684454715093,-61.394458071594364,-61.541592582245045,-61.68113374426843,-61.81373377914902,-61.94006116980388,-62.05719175173964,-62.15893998020464,-62.25927404417807,-62.355758268247655,-62.44865317409351,-62.538198613133225,-62.62460206414584,-62.70806432104022,-62.788775729316164,-62.866918107436675,-62.942677375138416,-63.015595976110546,-63.08237967229353,-63.14800695905728,-63.21188673217587,-63.27410127771348,-63.334724912611506,-63.39382642869521,-63.451467253900496,-63.507699302687605,-63.56256421709067,-63.61608267140141,-63.66824161254115
-60.77429099504189,-61.03543743063374,-61.23833595705118,-61.395453901322256,-61.54240967923124,-61.68180836956689,-61.814292927578784,-61.94052483352728,-62.05751961769671,-62.159194729343824,-62.259505520327686,-62.35596937491382,-62.44884628608651,-62.53837564901786,-62.62476468043558,-62.708213860626806,-62.78891321936068,-62.86704426057447,-62.94279251765559,-63.01568957999879,-63.082464263924905,-63.148088632896204,-63.21196586069982,-63.27417821808263,-63.33480002521345,-63.39390008271523,-63.451539848328835,-63.50777130425799,-63.562636203445045,-63.61615544745047,-63.6683163839047
-60.7780449091308,-61.03796975977739,-61.23981743525925,-61.39644268977723,-61.543220777619894,-61.6824778599613,-61.81484766227886,-61.940984687518544,-62.05784408079324,-62.15944695942729,-62.259734700857635,-62.35617838523192,-62.44903748051452,-62.53855092881816,-62.62492568711936,-62.708361924317316,-62.789049356514546,-62.86716917485198,-62.942906527767626,-63.01578215372633,-63.08254799849919,-63.148169486547076,-63.2120442029736,-63.27425440347564,-63.33487441162981,-63.39397303706052,-63.4516117674855,-63.5078426529718,-63.562707557562184,-63.61622761035168,-63.668390560623756
-60.78178801617494,-61.04048846147339,-61.24128896317164,-61.39742442932004,-61.5440258738004,-61.683142214702144,-61.815397984569174,-61.94144073467595,-62.058165152226465,-62.1596966782256,-62.25996159312907,-62.35638530614506,-62.4492267639019,-62.538724458645575,-62.62508508990204,-62.70850851742059,-62.78918414570652,-62.8672928548427,-62.9430194097358,-63.01587370285887,-63.08263088008575,-63.14824952386285,-63.2121217626348,-63.27432983731363,-63.334948075061654,-63.39404529470468,-63.451683014103864,-63.50791335130092,-63.56277828161699,-63.61629916192013,-63.66846414403465
-60.785520158132,-61.04299339897191,-61.242750522946885,-61.39839911279795,-61.54482496455823,-61.6838014333641,-61.81594389603568,-61.94189297811543,-62.05848284331887,-62.1599438936081,-62.260186204591385,-62.35659014467557,-62.44941414284449,-62.53889624467632,-62.62524289454747,-62.70865364529929,-62.789317591914575,-62.86741530516503,-62.94313116786195,-63.01596423297701,-63.08271291277452,-63.14832874871702,-63.212198543341756,-63.27440452303897,-63.335021018731986,-63.39411685864435,-63.45175359094178,-63.50798340174369,-63.56284837781352,-63.61637010400385,-63.66853713551237
-60.78924117845685,-61.04548444836131,-61.24420209750091,-61.39936673354139,-61.54561804707193,-61.68445551584347,-61.81648539852795,-61.9423414211685,-62.05879716551611,-62.16018861354138,-62.26040854278077,-62.3567929079237,-62.44959962400839,-62.53906629315023,-62.62539910687731,-62.70879731336887,-62.78944970016493,-62.86753653048136,-62.94324180648767,-63.01605374967558,-63.082794100675336,-63.148407165002986,-63.212274548772946,-63.274478464114615,-63.335093245885176,-63.39418773189858,-63.45182350078097,-63.50805280682429,-63.56291784838433,-63.61644043848314,-63.66860953646981
-60.79295092210861,-61.04796149705974,-61.245643670502375,-61.400327285360646,-61.54640511891016,-61.68510446235544,-61.81702249415689,-61.94278606738013,-62.059108130385,-62.160430846087635,-62.26062861531873,-62.356993603066165,-62.44978321412866,-62.53923461036952,-62.625553732769966,-62.70893952709652,-62.78958047553109,-62.867656535497176,-62.94335132999344,-63.016142258562965,-63.08287444791733,-63.14848477663344,-63.21234978262636,-63.27455166402355,-63.33516475978635,-63.394257917508256,-63.451892746426445,-63.50812156909212,-63.56298669558985,-63.61651016726993,-63.66868134835709
-60.79664923555749,-61.05042444249418,-61.247075226367976,-61.401280762542434,-61.547186178028696,-61.68574827343152,-61.817555185292306,-61.943226920506696,-62.05941574961148,-62.16067059940315,-62.26084642991061,-62.35719223735487,-62.44996492000803,-62.53940120269767,-62.62570677815947,-62.709080292000166,-62.78970992313287,-62.867775324960185,-62.94345974279782,-63.0162297652605,-63.082953958648275,-63.148561587539746,-63.21242424861894,-63.27462412626815,-63.33523556372081,-63.39432741853547,-63.45196133070589,-63.508189691121196,-63.56305492171778,-63.61657929230713,-63.66875257266088
-60.8003359667913,-61.05287319094403,-61.24849675025767,-61.40222715984657,-61.54796122276747,-61.686386949916844,-61.81808347456063,-61.94366398451385,-62.05972003499862,-62.160907881736684,-62.26106199434416,-62.35738881811553,-62.4501447485157,-62.539566076558195,-62.6258582490344,-62.70921961364745,-62.78983804813546,-62.86789290365942,-62.94356704935662,-63.016316275401806,-63.08303263703401,-63.14863760167135,-63.21249795048592,-63.274695854369625,-63.33530566099343,-63.39439623806299,-63.45202925646907,-63.50825717550956,-63.56312252908244,-63.61664781556799,-63.66882321090367
-60.80401096532177,-61.05530765652907,-61.24990822806995,-61.40316647250257,-61.54873025184756,-61.68702049296753,-61.818607364842514,-61.94409726357445,-62.0600209984646,-62.16114270142795,-62.2612753164881,-62.35758335274631,-62.450322706586064,-62.53972923843354,-62.6260081514368,-62.70935749765469,-62.789964855748494,-62.86800927642435,-62.94367325416211,-63.016401794632195,-63.0831104872578,-63.14871282299517,-63.2125708919803,-63.274766851867426,-63.335375054928086,-63.39446437919363,-63.45209652658725,-63.50832402487868,-63.56318952002421,-63.616715739055444,-63.668893264643145
-60.80767408219057,-61.05772776032423,-61.25130964643697,-61.40409869620625,-61.549493264368195,-61.68764890404803,-61.81912685927051,-61.94452676206649,-62.060318652040735,-62.16137506690605,-62.26148640429067,-62.35777584871653,-62.45049880121748,-62.53989069486388,-62.626156491461096,-62.70949394968594,-62.79009035122511,-62.86812444812405,-62.94377836174216,-63.016486328607996,-63.083187513519725,-63.14878725549501,-63.212643076872226,-63.27483712231866,-63.33544374886709,-63.39453184504971,-63.45216314395262,-63.50839024187285,-63.56325589690887,-63.6167830648015,-63.668962735471474
-60.81132516997511,-61.06013342958551,-61.25270099271978,-61.40502382711633,-61.550250259803775,-61.688272184928515,-61.819641961226715,-61.944952484571,-62.06061300786946,-62.16160498668794,-62.26169526577822,-62.35796631356533,-62.45067303947102,-62.54005045244602,-62.62630327525304,-62.709628975451935,-62.790214539861005,-62.8682384236663,-62.94388237665953,-63.016569882995974,-63.08326372003612,-63.148860903170956,-63.21271450894843,-63.27490666929753,-63.33551174617062,-63.39459863877248,-63.45222911147773,-63.508455829158635,-63.56332166212704,-63.616849794866624,-63.66903162501466
-60.814964082794056,-61.06252459707345,-61.25408225500339,-61.40594186185103,-61.551001238000836,-61.68889033768216,-61.82015267434043,-61.94537443586999,-62.06090407820239,-62.161832469376925,-62.26190190905379,-62.35815475490035,-62.45084542846931,-62.54020851783223,-62.62644850900866,-62.70976258070913,-62.79033742699353,-62.86835120799674,-62.943985303511,-63.0166524634727,-63.083339111038946,-63.14893377003883,-63.21278519201165,-63.274975496394774,-63.33557905021613,-63.39466476352154,-63.45229443209491,-63.50852078942427,-63.563386818093576,-63.6169159313391,-63.66909993493188
-60.81859067631259,-61.06490120046206,-61.25545342209192,-61.40685279748464,-61.55174619917508,-61.689503364682544,-61.820659002485804,-61.94579262094436,-62.06119187539832,-62.162057523661105,-62.26210634229571,-62.358341180396444,-62.45101597539524,-62.540364897729134,-62.62659219897319,-62.70989477125874,-62.7904590180008,-62.86846280609803,-62.944087146926606,-63.01673407572396,-63.08341369077522,-63.1490058601296,-63.21285512988008,-63.2750436072171,-63.335645664397866,-63.39473022247431,-63.45235910875573,-63.508585125379106,-63.563451367247005,-63.61698147633442,-63.66916766691482
-60.82220480774745,-61.067263181822796,-61.25681448350364,-61.407756631544075,-61.552485143908335,-61.69011126860098,-61.82116094977953,-61.94620704497186,-62.06147641192129,-62.1622801583119,-62.26230857375621,-62.35852559779439,-62.45118468749083,-62.54051959889659,-62.62673435144006,-62.71002555294573,-62.79057931830075,-62.86857322298902,-62.94418791156888,-63.01681472544413,-63.083487463506444,-63.149077177488806,-63.2129243263868,-63.27511100538664,-63.33571159212623,-63.39479501882548,-63.452423144430426,-63.50864883975306,-63.563515312048914,-63.617046431994716,-63.669234822687045
-60.82580633587169,-61.069610487174145,-61.25816542946604,-61.40865336200548,-61.55321807314557,-61.69071405240387,-61.82165852057848,-61.946617713325,-62.061757700338624,-62.162500382182536,-62.26250861176002,-62.358708014899584,-62.45135157205601,-62.54067262814657,-62.62687497274981,-62.71015493165789,-62.790698333350264,-62.868682463723886,-62.94428760213207,-63.01689441833559,-63.083560433508026,-63.14914772617601,-63.21299278537922,-63.2751776945404,-63.335776836827314,-63.39485915578645,-63.45248654210737,-63.508711935296034,-63.563578654983395,-63.617110800488106,-63.669301404003356
-60.829395121019196,-61.07194306608879,-61.259506250910846,-61.409542987290756,-61.55394498819188,-61.69131171935007,-61.822151719477375,-61.94702463156901,-62.062035753319,-62.16271820420657,-62.26270646470301,-62.358888439580774,-62.45151663644743,-62.54082399234208,-62.62701406928913,-62.71028291332486,-62.79081606864428,-62.86879053339132,-62.94438622334136,-63.016973160108144,-63.08363260506872,-63.14921751026425,-63.21306051071856,-63.27524367832974,-63.33584140194232,-63.394922636584816,-63.452549304792534,-63.508774414777385,-63.56364139855649,-63.617174584008154,-63.669367412649144
-60.83297102508896,-61.07426087135113,-61.260836939469016,-61.410425506264126,-61.55466589070945,-61.69190427298822,-61.82264055130647,-61.947427805459775,-62.06231058363053,-62.16293363339639,-62.262902141050816,-62.359066879768804,-62.451679888077294,-62.54097369839604,-62.627151647489804,-62.71040950391719,-62.79093252971491,-62.86889743711372,-62.94448377995213,-63.017050956478435,-63.083703982490064,-63.14928653383948,-63.2131275062793,-63.27530896041979,-63.33590529092704,-63.39498546446382,-63.452611435508935,-63.50883628098537,-63.56370354529562,-63.61723778477326,-63.66943285043978
-60.836533911549076,-61.076563858658886,-61.26215748746572,-61.411300918228676,-61.55538078271456,-61.69249171715411,-61.823125021129215,-61.94782724094181,-62.06258220413883,-62.16314667884178,-62.26309564933749,-62.35924334345535,-62.451841334412194,-62.54112175327023,-62.6272877138277,-62.71053470944539,-62.79104772213056,-62.86900318004637,-62.94458027674919,-63.01712781316936,-63.08377457008583,-63.14935480100004,-63.21319377594863,-63.27537354448901,-63.33596850725134,-63.39504764268185,-63.452672937296114,-63.508897536726614,-63.56376509774902,-63.617300405026064,-63.66949771921998
-60.840083645440544,-61.0788519863633,-61.2634678879153,-61.412169222922905,-61.55608966657455,-61.693074055968054,-61.82360513423993,-61.9482229441462,-62.06285062780513,-62.16335734970842,-62.263286998164126,-62.359417838691655,-62.452000982971946,-62.5412681639742,-62.62742227482178,-62.71065853595902,-62.79116165149507,-62.86910776737661,-62.94467571854606,-63.017203735909504,-63.08384437218148,-63.1494223158561,-63.213259323625955,-63.27543743422858,-63.336031054398646,-63.395109174511894,-63.45273381320963,-63.50895818482558,-63.563826058485226,-63.61736244703292,-63.669562020863204
